id,name,address,lat,lng,disabled,diaper,hours,male_toilet,male_urinal,female_toilet,emergency_bell,cctv,data_date
pd-4837,동서울주유소·충전소화장실,"경기도 여주시 점동면 장여로 871, 동서울주유소·충전소",37.17861862,127.6633427,false,true,09:00~21:00,1,0,1,false,false,2024-05-13
pd-4838,600동직원화장실1,"경기도 여주시 명품로 360, 여주프리미엄아울렛 600동 (상거동)",37.24594805,127.6123848,false,true,09:00~22:00,2,3,3,false,false,2024-05-13
pd-4839,남송주유소·충전소화장실,"경기도 여주시 세종로 366, 남송주유소·충전소 (점봉동)",37.26567854,127.6386948,false,true,09:00~21:00,2,4,1,false,false,2024-05-13
pd-4840,서울주유소·충전소화장실,경기도 여주시 가남읍 경충대로 1477,37.21509734,127.5340474,false,true,08:00~21:00,2,1,5,false,false,2024-05-13
pd-4841,이포나루주유소·충전소화장실,경기도 여주시 금사면 이여로 1197,37.38524948,127.5262864,false,true,08:00~21:00,1,1,1,false,false,2024-05-13
pd-4842,400동화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 400동 (상거동)",37.24594805,127.6123848,false,true,09:00~22:00,1,4,3,false,false,2024-05-13
pd-4843,금사면사무소화장실,"경기도 여주시 금사면 이포로 27, 금사면사무소 2층",37.39258086,127.5333616,true,true,08:00~18:00,1,2,2,false,false,2024-05-13
pd-4844,400동남자화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 400동 (상거동)",37.24594805,127.6123848,false,true,09:00~22:00,5,5,0,true,true,2024-05-13
pd-4845,트리니티골프클럽화장실,"경기도 여주시 가남읍 가남로 320-21, 트리니티골프클럽",37.20495559,127.575529,false,true,06:00~20:00,5,6,6,false,false,2024-05-13
pd-4846,여주근린공원공중화장실,"경기도 여주시 여흥로160번길 21, 여주시 노인회관 (상동)",37.2939576,127.6404541,true,true,상시,3,3,6,true,true,2024-05-13
pd-4847,이포보오토캠핑장화장실,경기도 여주시 대신면 여양로 1935-177,37.38561494,127.548958,false,true,상시,1,4,8,false,true,2024-05-13
pd-4848,500동화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 500동 (상거동)",37.24594805,127.6123848,true,true,09:00~22:00,4,6,0,false,true,2024-05-13
pd-4849,시민석화주유소·충전소,"경기도 여주시 흥천면 이여로 742, 시민석화주유소·충전소",37.35351554,127.5014323,false,true,09:00~21:00,1,2,1,false,false,2024-05-13
pd-4850,금사체육공원화장실,"경기도 여주시 금사면 이여로 1278, 금사근린공원",37.38923038,127.5322764,true,true,08:00~18:00,2,5,5,false,false,2024-05-13
pd-4851,SK교리주유소·충전소화장실,"경기도 여주시 세종로 315, 교리주유소·충전소 (교동)",37.27002788,127.6381769,false,true,09:00~21:00,2,2,2,false,false,2024-05-13
pd-4852,세종병원화장실,"경기도 여주시 청심로 47, 여주세종병원 (하동)",37.30132948,127.6267067,false,true,08:00~22:00,2,2,2,false,false,2024-05-13
pd-4853,경기도주유소·충전소화장실,경기도 여주시 대신면 여양1로 268,37.41193851,127.5725861,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4854,광대리농촌체험마을화장실,"경기도 여주시 능서면 광대1길 6, 한우물화장실",37.26310129,127.5747581,false,true,상시,2,3,5,false,false,2024-05-13
pd-4855,산북면사무소화장실1층,"경기도 여주시 산북면 상품로 93, 산북면사무소 1층",37.40206306,127.442956,false,true,09:00~18:00,2,2,2,false,false,2024-05-13
pd-4856,터미널주유소·충전소화장실,경기도 여주시 세종로 129 (홍문동),37.28636126,127.6349002,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4857,삼원에너지,경기도 여주시 능서면 중부대로 2171,37.29684187,127.546846,false,true,09:00~21:00,2,3,2,false,true,2024-05-13
pd-4858,가남주유소·충전소화장실,경기도 여주시 가남읍 여주남로 627,37.24181194,127.5842842,false,true,08:00~21:00,1,2,1,false,false,2024-05-13
pd-4859,세종산림욕장화장실,경기도 여주시 능서면 영릉로 232,37.30214468,127.615903,false,true,상시,1,1,1,false,false,2024-05-13
pd-4860,연세새로운병원,"경기도 여주시 영릉로 22, 여주새로운병원 (창동)",37.28987499,127.6329314,false,true,00:00~24:00,1,3,2,false,false,2024-05-13
pd-4861,세종도서관2층화장실,"경기도 여주시 영릉로 125, 여주세종도서관,세종국악당 (하동)",37.29692248,127.6252266,false,true,09:00~22:00,3,4,2,true,true,2024-05-13
pd-4862,신라CC골프장화장실,"경기도 여주시 북내면 신라그린길 84, 신라CC골프장",37.35810145,127.6918961,true,true,06:00~20:00,5,6,6,false,false,2024-05-13
pd-4863,아리지골프장화장실,"경기도 여주시 가남읍 아리지그린길 68, 골프클럽",37.21160231,127.6022204,false,true,06:00~20:00,4,6,6,false,false,2024-05-13
pd-4864,페럼클럽골프장화장실,"경기도 여주시 점동면 점동로 181, 페럼클럽골프장",37.20551492,127.6907124,false,true,06:00~20:00,4,5,6,false,false,2024-05-13
pd-4865,대신면공중화장실,경기도 여주시 대신면 여양로 1456-3,37.22281245,127.3509386,false,true,08:00~21:00,1,2,3,false,false,2024-05-13
pd-4866,오리주유소·충전소화장실,경기도 여주시 능서면 중부대로 2657,37.29830684,127.6000507,false,true,0900:~21:00,1,1,2,false,true,2024-05-13
pd-4867,한국농어촌공사화장실,경기도 여주시 능서면 양화로 816,37.28968388,127.5698179,false,true,08:00~18:00,2,3,1,false,true,2024-05-13
pd-4868,신륵사대형주차장화장실,"경기도 여주시 신륵사길 8, 대형주차장화장실 (천송동)",37.29998202,127.6539314,true,true,상시,6,12,7,true,true,2024-05-13
pd-4869,여주경찰서민원실화장실,"경기도 여주시 세종로 50, 여주경찰서 (창동)",37.29320566,127.6355306,false,true,09:00~22:00,1,1,1,false,false,2024-05-13
pd-4870,여주온천화장실,"경기도 여주시 강천면 강문로 864, 여주온천",37.2711741,127.7275071,false,true,09:00~21:00,2,3,3,false,false,2024-05-13
pd-4871,대학주유소·충전소화장실,경기도 여주시 세종로 270 (교동),37.27417506,127.6377203,false,true,09:00~21:00,1,3,2,false,false,2024-05-13
pd-4872,남여주골프장화장실,"경기도 여주시 가여로 532, 남여주CC골프장 (하거동)",37.22841095,127.6335126,false,true,06:00~20:00,4,6,8,false,false,2024-05-13
pd-4873,보문석유주유소·충전소화장실,"경기도 여주시 여양로 208, 보문석유주유소·충전소 (천송동)",37.30142259,127.6501993,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4874,세종대왕유적관리사무소화장실,경기도 여주시 능서면 영릉로 269-10,37.30493469,127.6113333,true,true,09:00~18:00,4,4,11,false,false,2024-05-13
pd-4875,바른주유소·충전소화장실,"경기도 여주시 점동면 청안로 180, 바른주유소·충전소",37.21023058,127.6646287,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4876,수도사업소화장실 1층,"경기도 여주시 용강길 97, 수도사업소 (매룡동)",37.28597986,127.6502266,true,true,09:00~18:00,1,3,3,false,false,2024-05-13
pd-4877,여주소방서화장실,"경기도 여주시 우암로 110, 여주소방서 (월송동)",37.29166807,127.6258055,false,true,00:00~24:00,3,4,2,false,false,2024-05-13
pd-4878,좋은자리 상품주유소·충전소,경기도 여주시 산북면 광여로 1069,37.39578482,127.4278518,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4879,여주국민체육센터화장실,"경기도 여주시 신륵로 14, 여주 국민체육센터 (천송동)",37.30031046,127.6512319,false,true,08:00~20:00,2,2,3,true,true,2024-05-13
pd-4880,명성황후생가공중화장실,"경기도 여주시 명성로 71, 명성황후기념관 (능현동)",37.25967518,127.6554281,true,true,09:00~18:00,2,5,5,false,false,2024-05-13
pd-4881,종합운동장화장실(좌),"경기도 여주시 영릉로 123, 종합운동장 (월송동)",37.29303754,127.6229022,true,true,09:00~18:00,4,7,7,true,true,2024-05-13
pd-4882,여주경찰서화장실,"경기도 여주시 세종로 50, 여주경찰서 (창동)",37.29320566,127.6355306,false,true,09:00~22:00,2,2,2,false,false,2024-05-13
pd-4883,점동테마공원화장실,"경기도 여주시 점동면 점동로 298, 점동테마공원",37.19941039,127.6905621,false,true,상시,2,3,4,false,false,2024-05-13
pd-4884,홍문동공중화장실,경기도 여주시 세종로 15 (홍문동),37.2962356,127.6370764,false,true,상시,2,2,2,true,false,2024-05-13
pd-4885,중앙프라자1화장실,경기도 여주시 세종로14번길 18,37.1751,127.3805,true,true,상시,2,2,2,false,false,2024-05-13
pd-4886,실내체육관화장실(우),"경기도 여주시 영릉로 123, 여주실내체육관 1층 (월송동)",37.29303754,127.6229022,true,true,09:00~18:00,3,4,7,true,true,2024-05-13
pd-4887,동여주골프클럽화장실,"경기도 여주시 가남읍 그랜드그린길 107, 동여주CC",37.2186092,127.615458,false,true,06:00~2000,4,5,6,false,false,2024-05-13
pd-4888,300동고객화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 300동 (상거동)",37.24594805,127.6123848,true,true,09:00~22:00,3,5,7,true,true,2024-05-13
pd-4889,영릉주유소·충전소화장실,경기도 여주시 능서면 중부대로 2710-16,37.29681564,127.607645,false,true,09:00~21:00,1,2,2,false,true,2024-05-13
pd-4890,강남주유소·충전소공중화장실,경기도 여주시 대신면 여양로 681,37.33855413,127.6425072,false,true,09:00~21:00,1,3,2,false,false,2024-05-13
pd-4891,북내면사무소화장실,"경기도 여주시 북내면 여양2로 301, 북내면사무소",37.32905499,127.6790783,false,true,08:00~18:00,2,2,2,false,false,2024-05-13
pd-4892,북여주IC화장실,"경기도 여주시 흥천면 이여로 1067, 북여주주유소·충전소",37.37521302,127.5187557,false,true,09:00~21:00,1,0,1,false,false,2024-05-13
pd-4893,대신클린주유소·충전소,경기도 여주시 대신면 여양로 1537,37.37434955,127.5782658,false,true,08:00`21:00,1,2,2,false,false,2024-05-13
pd-4894,한국전력공사여주지사화장실,"경기도 여주시 세종로 93, 한국전력공사여주지점 (홍문동)",37.28938436,127.6350384,false,true,09:00~18:00,2,3,3,true,true,2024-05-13
pd-4895,점동공중화장실,"경기도 여주시 점동면 청안로 135, 점동공중화장실",37.20663579,127.6623172,false,true,상시,2,0,2,false,false,2024-05-13
pd-4896,일성콘도화장실,"경기도 여주시 신륵로 5, 일성남한강콘도미니엄 (천송동)",37.30126077,127.6507889,false,true,08:00~23:00,2,4,6,false,false,2024-05-13
pd-4897,강천섬관리사무소화장실,경기도 여주시 강천면 강천리길 88,37.23474357,127.7079365,true,true,08:00~21:00,3,4,3,false,true,2024-05-13
pd-4898,대신면문화복지센터화장실,경기도 여주시 대신면 율촌1길 12-9,37.3715081,127.5851577,true,true,09:00~18:00,11,9,21,false,true,2024-05-13
pd-4899,마감산산림욕장화장실,"경기도 여주시 강천면 마감로 477, 마감산산림욕장",37.31126159,127.727609,true,true,상시,6,9,9,false,true,2024-05-13
pd-4900,여주홈마트화장실,"경기도 여주시 세종로 73, 여주홈마트 (홍문동)",37.29130968,127.6355733,false,true,09:00~21:00,2,1,3,false,false,2024-05-13
pd-4901,경수주유소·충전소화장실,"경기도 여주시 점동면 장여로 653, 경수주유소·충전소",37.16606581,127.6456377,false,true,09:00~21:00,1,0,1,false,false,2024-05-13
pd-4902,가남초등학교앞화장실,경기도 여주시 가남읍 태평1길 20,37.20414094,127.5482748,false,true,상시,1,1,2,false,false,2024-05-13
pd-4903,블루헤런골프장화장실,"경기도 여주시 대신면 고달사로 67, 블루헤런골프클럽",37.38334549,127.643788,false,true,06:00~20:00,5,6,8,false,false,2024-05-13
pd-4904,여주CC골프장,"경기도 여주시 월평로 78, 여주컨트리클럽골프장 (월송동)",37.27854689,127.602627,false,true,06:00~20:00,5,8,9,false,false,2024-05-13
pd-4905,101동화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 101동 (상거동)",37.24594805,127.6123848,true,true,09:00~22:00,2,3,5,false,true,2024-05-13
pd-4906,강천체육공원실내화장실,경기도 여주시 강천면 귀안골길 23,37.27389645,127.7052633,false,true,08:00~18:00,2,2,3,false,false,2024-05-13
pd-4907,600동화장실2,"경기도 여주시 명품로 360, 여주프리미엄아울렛 600동 (상거동)",37.24594805,127.6123848,false,true,09:00~22:00,1,4,3,false,false,2024-05-13
pd-4908,산북면보건소화장실,"경기도 여주시 산북면 상품로 93, 산북면사무소",37.40206306,127.442956,false,true,09:00~18:00,0,1,1,false,false,2024-05-13
pd-4909,연양동공중화장실,"경기도 여주시 강변유원지길 107, 박광길상점앞 (연양동)",37.2931041,127.6670848,false,true,상시,1,2,2,false,false,2024-05-13
pd-4910,금강CC골프장화장실,"경기도 여주시 가남읍 금강그린길 84, 금강CC골프장",37.24010071,127.5949954,false,true,06:00~20:00,5,6,9,false,false,2024-05-13
pd-4911,300동여자화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 300동 (상거동)",37.24594805,127.6123848,true,true,09:00~22:00,0,0,11,true,true,2024-05-13
pd-4912,원창주유소·충전소화장실,"경기도 여주시 점동면 청안로 1, 원창주유소·충전소",37.19487297,127.6621198,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4913,실내체육관호장실(좌),"경기도 여주시 영릉로 123, 실내체육관 (월송동)",37.29303754,127.6229022,true,true,09:00~18:00,3,4,7,true,true,2024-05-13
pd-4914,프리미엄아울렛터보화장실,"경기도 여주시 명품로 360, 여주프리미엄아울렛 (상거동)",37.24594805,127.6123848,true,true,09:00~22:00,2,4,5,true,true,2024-05-13
pd-4915,흥천체육공원화장실,"경기도 여주시 흥천면 효자로 94, 흥천체육공원",37.33066237,127.5484721,true,true,상시,2,2,3,false,false,2024-05-13
pd-4916,가산지구휴게소화장실,경기도 여주시 대신면 천남리 680,37.3266714,127.6042207,false,true,09:00~18:00,2,4,3,false,false,2024-05-13
pd-4917,평생학습센터화장실 여성회관1층,"경기도 여주시 신륵사길 6-6, 평생학습센터 (천송동)",37.30018537,127.6523496,true,true,09:00~18:00,3,2,8,true,true,2024-05-13
pd-4918,제2호어린이놀이터화장실,"경기도 여주시 강변로 25, 하리3리노인정 (하동)",37.30114484,127.6289,false,true,상시,2,2,3,true,false,2024-05-13
pd-4919,탑골주유소·충전소화장실,경기도 여주시 여주남로 156 (연라동),37.27531584,127.6114049,false,true,09:00~21:00,1,1,1,false,false,2024-05-13
pd-4920,제1주차장공중화장실,경기도 여주시 강변유원지길 60 (연양동),37.29225591,127.6621694,true,true,상시,4,6,10,true,true,2024-05-13
pd-4921,태양주유소·충전소화장실,"경기도 여주시 흥천면 흥천로 634, 태양주유소·충전소",37.34091265,127.5261935,false,true,09:00~21:00,2,1,2,false,false,2024-05-13
pd-4922,덕평알뜰주유소·충전소화장실,"경기도 여주시 점동면 장여로 931, 덕평알뜰주유소·충전소",37.18389103,127.6621366,false,true,09:00~21:00,1,0,1,false,false,2024-05-13
pd-4923,여주시청본관1층화장실,"경기도 여주시 세종로 1, 여주시청본관 (홍문동)",37.29821307,127.6366239,true,true,09:00~18:00,2,3,2,false,false,2024-05-13
pd-4924,종로문화체육센터,서울특별시 종로구 인왕산로1길 21,37.57428,126.96468,true,true,09:00~18:00,2,3,7,true,false,2024-12-31
pd-4925,통인시장 고객만족센터,서울특별시 종로구 자하문로 15길 18,37.58077,126.96995,true,true,11:00~16:00,2,3,4,true,false,2024-12-31
pd-4926,보건소,서울특별시 종로구 자하문로19길 36,37.58177,126.96926,false,true,평일9시간(09:00~18:00),7,7,10,false,false,2024-12-31
pd-4927,"광장시장(합동,화창빌딩)",서울특별시 종로구 종로 194-7,37.57042,126.99938,false,true,07:00-18:00+일요일폐쇄,2,2,2,false,false,2024-12-31
pd-4928,동대문역(4),서울특별시 종로구 종로6가 287-1 동대문역(4호선),37.561159,126.994398,false,true,05~24,2,4,4,true,true,2024-12-31
pd-4929,안국역(3),서울특별시 종로구 안국동 155-2 3호선 안국역,37.566412,126.994185,false,true,05~24,4,4,4,true,true,2024-12-31
pd-4930,동묘앞역(1),서울특별시 종로구 숭인동 117 동묘앞역(1호선),37.573281,127.016649,false,true,05~24,1,2,1,true,true,2024-12-31
pd-4931,버거킹(종로점),서울특별시 종로구 종로 94,37.56994,126.98811,false,true,09:00-24:00,1,1,4,false,false,2024-12-31
pd-4932,인왕산 청운지구(2)(청운공원 화장실),서울특별시 종로구 청운동 7-3,37.59103,126.96627,true,true,상시,2,3,5,true,true,2024-12-31
pd-4933,허리우드극장(낙원상가4층),서울특별시 종로구 삼일대로 428,37.57258,126.98781,true,true,09:30-17:00,3,5,9,false,false,2024-12-31
pd-4934,종묘공영주차장(주차시설운영처),서울특별시 종로구 훈정동 2,37.5715,126.99505,false,true,00~24,3,6,3,false,true,2024-12-31
pd-4935,동대문지하상가 화장실,서울특별시 종로구 율곡로 지하 308,37.57616,126.99479,false,true,06:00~24:00,3,5,8,true,true,2024-12-31
pd-4936,구기동공중화장실,서울특별시 종로구 비봉길 13,37.60962,126.95642,true,true,상시,2,3,5,true,false,2024-12-31
pd-4937,영풍빌딩,서울특별시 종로구 청계천로 41,37.56958,126.98214,false,true,07:00-22:30,2,3,3,false,false,2024-12-31
pd-4938,버거킹(수송동점),서울특별시 종로구 삼봉로 57,37.57258,126.98048,false,true,상시,1,1,1,false,false,2024-12-31
pd-4939,주식회사 대양씨앤씨 경복궁주유소,서울특별시 종로구 율곡로 6,37.57629,126.98928,false,true,상시,1,0,1,false,false,2024-12-31
pd-4940,월드그랑서울,서울특별시 종로구 종로 33,37.57111,126.98139,true,true,상시,3,5,8,false,false,2024-12-31
pd-4941,종로5가역(1),서울특별시 종로구 종로5가 82-1 1호선 종로5가역,37.571743,127.011169,false,true,05~24,4,4,5,true,true,2024-12-31
pd-4942,광장전통시장 기부채납건물 1층,서울특별시 종로구 동호로 403-26,37.57046,127.00108,true,true,10:00~19:00,1,2,3,true,false,2024-12-31
pd-4943,홍염장 공방,서울특별시 종로구 재동 33,37.57895,126.98423,true,true,10:00~17:00,0,0,0,false,false,2024-12-31
pd-4944,서울글로벌센터,서울특별시 종로구 종로 38 서울글로벌센터,37.56986,126.98147,true,true,08~19,0,0,0,true,true,2024-12-31
pd-4945,여전도회관,서울특별시 종로구 율곡로 190,37.57293,126.99947,false,true,06:00-23:00,2,2,2,false,false,2024-12-31
pd-4946,와룡공원(배드민턴장),서울특별시 종로구 명륜3가 산2-14,37.59158,126.99236,true,true,상시,1,2,3,true,true,2024-12-31
pd-4947,마로니에공원(지상1층),서울특별시 종로구 동숭동 1-124,37.58049,127.00272,true,true,16시간,4,4,9,true,true,2024-12-31
pd-4948,㈜중앙에너비스 혜화지점,서울특별시 종로구 창경궁로35길 1,37.58609,127.00107,false,true,05:00~23:00,1,1,1,false,false,2024-12-31
pd-4949,대학로예술극장,서울특별시 종로구 대학로10길 17,37.58322,127.0044,false,true,09:00-22:00,4,3,2,false,false,2024-12-31
pd-4950,인왕산 무악지구 공중화장실(인왕사 화장실),서울특별시 종로구 무악동 산2-84,37.57822,126.96044,false,true,상시,2,2,3,true,true,2024-12-31
pd-4951,창의문안내소 공중화장실(창의문 안내소 앞),서울특별시 종로구 청운동 산1-1,37.59135,126.97183,true,true,상시,2,3,7,true,true,2024-12-31
pd-4952,종로3가역(5),서울특별시 종로구 낙원동 126 종로3가역(5호선),37.5715,126.989059,false,true,05~24,5,6,7,true,true,2024-12-31
pd-4953,혜화동공중화장실(한옥청사),서울특별시 종로구 혜화로 12,37.58683,127.00053,false,true,09:00~18:00,1,1,1,true,false,2024-12-31
pd-4954,㈜지에스이앤알 평창주유소,서울특별시 종로구 평창문화로 135,37.60974,126.97452,false,true,상시,1,2,1,false,false,2024-12-31
pd-4955,종로3가역(1),서울특별시 종로3가 10-5 1호선 종로3가역(1호선),37.57042,126.992153,false,true,05~24,5,6,7,true,true,2024-12-31
pd-4956,인창빌딩,서울특별시 종로구 인사동길 29,37.57423,126.98601,false,true,05:00-24:00,1,1,1,false,false,2024-12-31
pd-4957,SK네트웍스㈜재동주유소,서울특별시 종로구 율곡로 58,37.57643,126.98585,false,true,06:00~23:00,1,1,1,false,false,2024-12-31
pd-4958,창신3동 주민센터,"서울특별시 종로구 지봉로 87, 2층",37.578,127.0147,true,true,09:00~18:00,1,2,2,true,false,2024-12-31
pd-4959,남인사마당 공중화장실,서울특별시 종로구 인사동길 6,37.57172,126.98608,true,true,07:00~23:00,5,10,25,true,true,2024-12-31
pd-4960,종로3가역(3),서울특별시 종로구 묘동 59 종로3가역(3호선),37.57156329,126.9918758,false,true,05~24,2,1,1,true,true,2024-12-31
pd-4961,인사동마루 본관,서울특별시 종로구 인사동길 35-6,37.57346,126.98512,true,true,10:30~18:30,0,0,0,false,false,2024-12-31
pd-4962,동대문,서울특별시 종로구 율곡로 지하 308호,37.57616,126.99479,false,true,05~24,3,5,8,true,true,2024-12-31
pd-4963,신진시장(만남의 장소),서울특별시 종로구 종로38길 16,37.57023,127.00495,false,true,상시,1,2,4,false,false,2024-12-31
pd-4964,경희궁공원,서울특별시 종로구 신문로2가 2-1,37.57076,126.96884,true,true,상시,1,5,1,true,true,2024-12-31
pd-4965,세운스퀘어(주얼리관),서울특별시 종로구 창경궁로 109,37.57229,126.99707,true,true,09:30-20:00 +일요일폐쇄,2,3,5,false,false,2024-12-31
pd-4966,삼청동공중화장실,서울특별시 종로구 삼청로 117,37.58591,126.98162,true,true,상시,2,3,5,true,false,2024-12-31
pd-4967,숭인공원,서울특별시 종로구 숭인동 58,37.57606,127.01755,true,true,상시,2,2,4,true,true,2024-12-31
pd-4968,강북삼성병원,서울특별시 종로구 새문안로 29,37.56836,126.96749,true,true,평일 08:30~17:00,1,2,3,false,false,2024-12-31
pd-4969,한국색동박물관,"서울특별시 종로구 율곡로10길 85-7 1층, 2층",37.5739,126.9921,false,true,10:00~18:00,1,0,1,false,false,2024-12-31
pd-4970,자하문주유소,서울특별시 종로구 자하문로 248,37.59633,126.96435,false,true,상시,1,2,1,false,false,2024-12-31
pd-4971,청운대안내소 공중화장실(청운대 안내소 앞),서울특별시 종로구 부암동 16-3,37.5963,126.97289,true,true,상시,1,2,1,true,true,2024-12-31
pd-4972,성터교회,서울특별시 종로구 낙산성곽동길 26,37.57496,127.00929,false,true,07:00-18:00+ 일요일폐쇄,1,1,1,false,false,2024-12-31
pd-4973,종로구민회관,서울특별시 종로구 지봉로5길 7-5,37.57352,127.01449,true,true,09:00~18:00,1,1,1,true,true,2024-12-31
pd-4974,산마루놀이터,서울특별시 종로구 창신동 23-350,37.57558,127.01241,true,true,9시간,1,1,1,true,true,2024-12-31
pd-4975,㈜대양씨앤씨 사직주유소,서울특별시 종로구 사직로 65,37.57451,126.96661,false,true,상시,1,2,1,false,false,2024-12-31
pd-4976,계원빌딩,서울특별시 종로구 청계천로 71,37.56952,126.9874,false,true,06:00-22:30,2,2,2,false,false,2024-12-31
pd-4977,인왕산등산로입구 공중화장실,서울특별시 종로구 무악동 46-1894,37.57741,126.96114,false,true,상시,1,1,2,true,false,2024-12-31
pd-4978,인왕산 청운지구(3)(청운공원 어린이놀이터 화장실),서울특별시 종로구 청운동 7-6,37.58968,126.96542,false,true,08:30-16:30,1,1,2,true,true,2024-12-31
pd-4979,JW 매리어트 호텔,서울특별시 종로구 청계천로 279,37.57092,127.00784,true,true,상시,2,2,2,false,false,2024-12-31
pd-4980,삼청테니스장,서울특별시 종로구 삼청로 156,37.59271,126.98179,false,true,월-금07:00~21:00 토-일07:00~18:00 공휴일09:00~18:00,2,2,3,false,false,2024-12-31
pd-4981,사직동 주민센터화장실,서울특별시 종로구 사직로9길 1,37.57594,126.96727,true,true,09:00~18:00,1,1,2,true,false,2024-12-31
pd-4982,SK본사,서울특별시 종로구 종로 26,37.56997,126.98278,true,true,07:00-20:00,2,4,2,false,false,2024-12-31
pd-4983,안동교회,서울특별시 종로구 윤보선길 57,37.57841,126.98316,false,true,상시,0,1,1,false,false,2024-12-31
pd-4984,락고재 북촌빈관(서울공공한옥),서울특별시 종로구 북촌로11가길 10,37.58237,126.98421,false,true,"10:00~17:00, 월,화 휴관",1,2,3,false,false,2024-12-31
pd-4985,서대문교회,"서울특별시 종로구 통일로8길 16, 2층",37.56925,126.96545,true,true,"05:00~22:00, 무휴",1,3,2,false,false,2024-12-31
pd-4986,경희궁의 아침 3단지,서울특별시 종로구 사직로8길 34,37.57359,126.9721,false,true,상시,3,3,4,false,false,2024-12-31
pd-4987,평창동주민센터,서울특별시 종로구 평창문화로 65,37.60637,126.96834,true,true,09시~18시,1,1,2,true,false,2024-12-31
pd-4988,하나로빌딩,서울특별시 종로구 인사동5길 25,37.57209,126.98544,false,true,05:00-21:00,4,3,3,false,false,2024-12-31
pd-4989,삼청동 주민센터,서울특별시 종로구 삼청로 107,37.58499,126.98188,true,true,9시간,2,2,1,true,true,2024-12-31
pd-4990,우정총국시민광장,서울특별시 종로구 견지동 39-8,37.5743,126.98269,false,true,9시간,1,2,5,true,true,2024-12-31
pd-4991,맥도날드 서울동묘앞역점,서울특별시 종로구 종로 339,37.57315,127.01512,false,true,상시,2,1,2,false,false,2024-12-31
pd-4992,광장시장 1층 청과부,서울특별시 종로구 창경궁로 88,37.57009,126.99608,false,true,08:00-21:30,2,4,3,false,false,2024-12-31
pd-4993,맥도날드(대학로),서울특별시 종로구 대학로 130,37.58009,127.00299,false,true,07:00-01:00,1,1,2,false,false,2024-12-31
pd-4994,청운대쉼터 공중화장실,서울특별시 종로구 삼청동 산2-1,37.59271,126.98179,false,true,상시,1,2,2,true,true,2024-12-31
pd-4995,낙산공원 정상,서울특별시 종로구 낙산성곽서길 173,37.58019,127.008,true,true,00~24,1,2,2,true,true,2024-12-31
pd-4996,누상동체육시설 공중화장실,서울특별시 종로구 옥인6길 26-17,37.58011,126.96367,false,true,상시,1,1,1,true,false,2024-12-31
pd-4997,부암동 주민센터화장실,서울특별시 종로구 창의문로 145,37.59257,126.96416,true,true,9시간,2,2,2,true,false,2024-12-31
pd-4998,북촌마을안내소공중화장실,서울특별시 종로구 북촌로5길 48,37.58078,126.98305,true,true,07:30~21:00,1,2,5,true,true,2024-12-31
pd-4999,와룡공원(관리실옆),서울특별시 종로구 혜화동 산2-13,37.58692,127.00504,false,true,상시,1,2,2,true,true,2024-12-31
pd-5000,종로4가,서울특별시 종로구 창경궁로 지하 81,37.57952,126.99935,false,true,06~22,2,3,6,true,true,2024-12-31
pd-5001,북악팔각정 공중화장실,서울특별시 종로구 북악산로 267,37.60154,126.98006,true,true,11:00~23:00,4,7,7,true,false,2024-12-31
pd-5002,이화동한복(김영희 한복대여),서울특별시 종로구 율곡로19길 71-1,37.57726,127.00711,false,true,10:00~17:00,1,0,0,false,false,2024-12-31
pd-5003,KFC대학로점,서울특별시 종로구 대학로120,37.58188,127.0023,false,true,상시,1,2,2,false,false,2024-12-31
pd-5004,숭인빌딩,서울특별시 종로구 청계천로 383,37.57198,127.02006,false,true,상시,1,2,1,false,false,2024-12-31
pd-5005,종묘광장,서울특별시 종로구 훈정동 2,37.5715,126.99505,true,true,상시,4,20,7,true,true,2024-12-31
pd-5006,동묘시장공중화장실,서울특별시 종로구 종로58길 27,37.57243,127.01896,true,true,09 ~ 18시,3,4,5,true,false,2024-12-31
pd-5007,서울대학교 외래암센터내,서울특별시 종로구 대학로 101,37.57884,127.00105,true,true,"월-금(05:00-24:00), 토(05:00-17:00), 일 휴무",3,2,6,false,false,2024-12-31
pd-5008,북촌발효공방(빚담),서울특별시 종로구 가회동 11-39,37.58235,126.98551,false,true,10:00~17:00,0,1,1,false,false,2024-12-31
pd-5009,창신동공중화장실,서울특별시 종로구 지봉로13길 46,37.57843,127.01254,false,true,상시,2,2,2,true,false,2024-12-31
pd-5010,지봉골어린이공원,서울특별시 종로구 창신동 산6-25,37.57888,127.01463,false,true,상시,3,2,3,true,true,2024-12-31
